#                                                          
# SPHERE/ZIMPOL ND filter transmission                    
#                                                          
# Updated with final values on 2015-04-16 by Julien Milli  
# For any information, please contact <jmilli@eso.org>    
#                                                          
# wavelength   ND1.0   ND2.0   ND4.0                                   
#                                                          
      1823.00          NaN          NaN          NaN
      1824.00          NaN          NaN          NaN
      1825.00          NaN          NaN          NaN
      1826.00          NaN          NaN          NaN
      1827.00          NaN          NaN          NaN
      1828.00          NaN          NaN          NaN
      1829.00          NaN          NaN          NaN
      1830.00          NaN          NaN          NaN
      1831.00          NaN          NaN          NaN
      1832.00          NaN          NaN          NaN
      1833.00          NaN          NaN          NaN
      1834.00          NaN          NaN          NaN
      1835.00          NaN          NaN          NaN
      1836.00          NaN          NaN          NaN
      1837.00          NaN          NaN          NaN
      1838.00          NaN          NaN          NaN
      1839.00          NaN          NaN          NaN
      1840.00          NaN          NaN          NaN
      1841.00          NaN          NaN          NaN
      1842.00          NaN          NaN          NaN
      1843.00          NaN          NaN          NaN
      1844.00          NaN          NaN          NaN
      1845.00          NaN          NaN          NaN
      1846.00          NaN          NaN          NaN
      1847.00          NaN          NaN          NaN
      1848.00          NaN          NaN          NaN
      1849.00          NaN          NaN          NaN
      1850.00          NaN          NaN          NaN
      1851.00          NaN          NaN          NaN
      1852.00          NaN          NaN          NaN
      1853.00          NaN          NaN          NaN
      1854.00          NaN          NaN          NaN
      1855.00          NaN          NaN          NaN
      1856.00          NaN          NaN          NaN
      1857.00          NaN          NaN          NaN
      1858.00          NaN          NaN          NaN
      1859.00          NaN          NaN          NaN
      1860.00          NaN          NaN          NaN
      1861.00          NaN          NaN          NaN
      1862.00          NaN          NaN          NaN
      1863.00          NaN          NaN          NaN
      1864.00          NaN          NaN          NaN
      1865.00          NaN          NaN          NaN
      1866.00          NaN          NaN          NaN
      1867.00          NaN          NaN          NaN
      1868.00          NaN          NaN          NaN
      1869.00          NaN          NaN          NaN
      1870.00          NaN          NaN          NaN
      1871.00          NaN          NaN          NaN
      1872.00          NaN          NaN          NaN
      1873.00          NaN          NaN          NaN
      1874.00          NaN          NaN          NaN
      1875.00          NaN          NaN          NaN
      1876.00          NaN          NaN          NaN
      1877.00          NaN          NaN          NaN
      1878.00          NaN          NaN          NaN
      1879.00          NaN          NaN          NaN
      1880.00          NaN          NaN          NaN
      1881.00          NaN          NaN          NaN
      1882.00          NaN          NaN          NaN
      1883.00          NaN          NaN          NaN
      1884.00          NaN          NaN          NaN
      1885.00          NaN          NaN          NaN
      1886.00          NaN          NaN          NaN
      1887.00          NaN          NaN          NaN
      1888.00          NaN          NaN          NaN
      1889.00          NaN          NaN          NaN
      1890.00          NaN          NaN          NaN
      1891.00          NaN          NaN          NaN
      1892.00          NaN          NaN          NaN
      1893.00          NaN          NaN          NaN
      1894.00          NaN          NaN          NaN
      1895.00          NaN          NaN          NaN
      1896.00          NaN          NaN          NaN
      1897.00          NaN          NaN          NaN
      1898.00          NaN          NaN          NaN
      1899.00          NaN          NaN          NaN
      1900.00          NaN          NaN          NaN
      1901.00          NaN          NaN          NaN
      1902.00          NaN          NaN          NaN
      1903.00          NaN          NaN          NaN
      1904.00          NaN          NaN          NaN
      1905.00          NaN          NaN          NaN
      1906.00          NaN          NaN          NaN
      1907.00          NaN          NaN          NaN
      1908.00          NaN          NaN          NaN
      1909.00          NaN          NaN          NaN
      1910.00          NaN          NaN          NaN
      1911.00          NaN          NaN          NaN
      1912.00          NaN          NaN          NaN
      1913.00          NaN          NaN          NaN
      1914.00          NaN          NaN          NaN
      1915.00          NaN          NaN          NaN
      1916.00          NaN          NaN          NaN
      1917.00          NaN          NaN          NaN
      1918.00          NaN          NaN          NaN
      1919.00          NaN          NaN          NaN
      1920.00          NaN          NaN          NaN
      1921.00          NaN          NaN          NaN
      1922.00          NaN          NaN          NaN
      1923.00          NaN          NaN          NaN
      1924.00          NaN          NaN          NaN
      1925.00          NaN          NaN          NaN
      1926.00          NaN          NaN          NaN
      1927.00          NaN          NaN          NaN
      1928.00          NaN          NaN          NaN
      1929.00          NaN          NaN          NaN
      1930.00          NaN          NaN          NaN
      1931.00          NaN          NaN          NaN
      1932.00          NaN          NaN          NaN
      1933.00          NaN          NaN          NaN
      1934.00          NaN          NaN          NaN
      1935.00          NaN          NaN          NaN
      1936.00          NaN          NaN          NaN
      1937.00          NaN          NaN          NaN
      1938.00          NaN          NaN          NaN
      1939.00          NaN          NaN          NaN
      1940.00          NaN          NaN          NaN
      1941.00          NaN          NaN          NaN
      1942.00          NaN          NaN          NaN
      1943.00          NaN          NaN          NaN
      1944.00          NaN          NaN          NaN
      1945.00          NaN          NaN          NaN
      1946.00          NaN          NaN          NaN
      1947.00          NaN          NaN          NaN
      1948.00          NaN          NaN          NaN
      1949.00          NaN          NaN          NaN
      1950.00          NaN          NaN          NaN
      1951.00          NaN          NaN          NaN
      1952.00          NaN          NaN          NaN
      1953.00          NaN          NaN          NaN
      1954.00          NaN          NaN          NaN
      1955.00          NaN          NaN          NaN
      1956.00          NaN          NaN          NaN
      1957.00          NaN          NaN          NaN
      1958.00          NaN          NaN          NaN
      1959.00          NaN          NaN          NaN
      1960.00          NaN          NaN          NaN
      1961.00          NaN          NaN          NaN
      1962.00          NaN          NaN          NaN
      1963.00          NaN          NaN          NaN
      1964.00          NaN          NaN          NaN
      1965.00          NaN          NaN          NaN
      1966.00          NaN          NaN          NaN
      1967.00          NaN          NaN          NaN
      1968.00          NaN          NaN          NaN
      1969.00          NaN          NaN          NaN
      1970.00          NaN          NaN          NaN
      1971.00          NaN          NaN          NaN
      1972.00          NaN          NaN          NaN
      1973.00          NaN          NaN          NaN
      1974.00          NaN          NaN          NaN
      1975.00          NaN          NaN          NaN
      1976.00          NaN          NaN          NaN
      1977.00          NaN          NaN          NaN
      1978.00          NaN          NaN          NaN
      1979.00          NaN          NaN          NaN
      1980.00          NaN          NaN          NaN
      1981.00          NaN          NaN          NaN
      1982.00          NaN          NaN          NaN
      1983.00          NaN          NaN          NaN
      1984.00          NaN          NaN          NaN
      1985.00          NaN          NaN          NaN
      1986.00          NaN          NaN          NaN
      1987.00          NaN          NaN          NaN
      1988.00          NaN          NaN          NaN
      1989.00          NaN          NaN          NaN
      1990.00          NaN          NaN          NaN
      1991.00          NaN          NaN          NaN
      1992.00          NaN          NaN          NaN
      1993.00          NaN          NaN          NaN
      1994.00          NaN          NaN          NaN
      1995.00          NaN          NaN          NaN
      1996.00          NaN          NaN          NaN
      1997.00          NaN          NaN          NaN
      1998.00          NaN          NaN          NaN
      1999.00          NaN          NaN          NaN
      2000.00          NaN          NaN          NaN
      2001.00          NaN          NaN          NaN
      2002.00          NaN          NaN          NaN
      2003.00          NaN          NaN          NaN
      2004.00          NaN          NaN          NaN
      2005.00          NaN          NaN          NaN
      2006.00          NaN          NaN          NaN
      2007.00          NaN          NaN          NaN
      2008.00          NaN          NaN          NaN
      2009.00          NaN          NaN          NaN
      2010.00          NaN          NaN          NaN
      2011.00          NaN          NaN          NaN
      2012.00          NaN          NaN          NaN
      2013.00          NaN          NaN          NaN
      2014.00          NaN          NaN          NaN
      2015.00          NaN          NaN          NaN
      2016.00          NaN          NaN          NaN
      2017.00          NaN          NaN          NaN
      2018.00          NaN          NaN          NaN
      2019.00          NaN          NaN          NaN
      2020.00          NaN          NaN          NaN
      2021.00          NaN          NaN          NaN
      2022.00          NaN          NaN          NaN
      2023.00          NaN          NaN          NaN
      2024.00          NaN          NaN          NaN
      2025.00          NaN          NaN          NaN
      2026.00          NaN          NaN          NaN
      2027.00          NaN          NaN          NaN
      2028.00          NaN          NaN          NaN
      2029.00          NaN          NaN          NaN
      2030.00          NaN          NaN          NaN
      2031.00          NaN          NaN          NaN
      2032.00          NaN          NaN          NaN
      2033.00          NaN          NaN          NaN
      2034.00          NaN          NaN          NaN
      2035.00          NaN          NaN          NaN
      2036.00          NaN          NaN          NaN
      2037.00          NaN          NaN          NaN
      2038.00          NaN          NaN          NaN
      2039.00          NaN          NaN          NaN
      2040.00          NaN          NaN          NaN
      2041.00          NaN          NaN          NaN
      2042.00          NaN          NaN          NaN
      2043.00          NaN          NaN          NaN
      2044.00          NaN          NaN          NaN
      2045.00          NaN          NaN          NaN
      2046.00          NaN          NaN          NaN
      2047.00          NaN          NaN          NaN
      2048.00          NaN          NaN          NaN
      2049.00          NaN          NaN          NaN
      2050.00          NaN          NaN          NaN
      2051.00          NaN          NaN          NaN
      2052.00          NaN          NaN          NaN
      2053.00          NaN          NaN          NaN
      2054.00          NaN          NaN          NaN
      2055.00          NaN          NaN          NaN
      2056.00          NaN          NaN          NaN
      2057.00          NaN          NaN          NaN
      2058.00          NaN          NaN          NaN
      2059.00          NaN          NaN          NaN
      2060.00          NaN          NaN          NaN
      2061.00          NaN          NaN          NaN
      2062.00          NaN          NaN          NaN
      2063.00          NaN          NaN          NaN
      2064.00          NaN          NaN          NaN
      2065.00          NaN          NaN          NaN
      2066.00          NaN          NaN          NaN
      2067.00          NaN          NaN          NaN
      2068.00          NaN          NaN          NaN
      2069.00          NaN          NaN          NaN
      2070.00          NaN          NaN          NaN
      2071.00          NaN          NaN          NaN
      2072.00          NaN          NaN          NaN
      2073.00          NaN          NaN          NaN
      2074.00          NaN          NaN          NaN
      2075.00          NaN          NaN          NaN
      2076.00          NaN          NaN          NaN
      2077.00          NaN          NaN          NaN
      2078.00          NaN          NaN          NaN
      2079.00          NaN          NaN          NaN
      2080.00          NaN          NaN          NaN
      2081.00          NaN          NaN          NaN
      2082.00          NaN          NaN          NaN
      2083.00          NaN          NaN          NaN
      2084.00          NaN          NaN          NaN
      2085.00          NaN          NaN          NaN
      2086.00          NaN          NaN          NaN
      2087.00          NaN          NaN          NaN
      2088.00          NaN          NaN          NaN
      2089.00          NaN          NaN          NaN
      2090.00          NaN          NaN          NaN
      2091.00          NaN          NaN          NaN
      2092.00          NaN          NaN          NaN
      2093.00          NaN          NaN          NaN
      2094.00          NaN          NaN          NaN
      2095.00          NaN          NaN          NaN
      2096.00          NaN          NaN          NaN
      2097.00          NaN          NaN          NaN
      2098.00          NaN          NaN          NaN
      2099.00          NaN          NaN          NaN
      2100.00          NaN          NaN          NaN
      2101.00          NaN          NaN          NaN
      2102.00          NaN          NaN          NaN
      2103.00          NaN          NaN          NaN
      2104.00          NaN          NaN          NaN
      2105.00          NaN          NaN          NaN
      2106.00          NaN          NaN          NaN
      2107.00          NaN          NaN          NaN
      2108.00          NaN          NaN          NaN
      2109.00          NaN          NaN          NaN
      2110.00          NaN          NaN          NaN
      2111.00          NaN          NaN          NaN
      2112.00          NaN          NaN          NaN
      2113.00          NaN          NaN          NaN
      2114.00          NaN          NaN          NaN
      2115.00          NaN          NaN          NaN
      2116.00          NaN          NaN          NaN
      2117.00          NaN          NaN          NaN
      2118.00          NaN          NaN          NaN
      2119.00          NaN          NaN          NaN
      2120.00          NaN          NaN          NaN
      2121.00          NaN          NaN          NaN
      2122.00          NaN          NaN          NaN
      2123.00          NaN          NaN          NaN
      2124.00          NaN          NaN          NaN
      2125.00          NaN          NaN          NaN
      2126.00          NaN          NaN          NaN
      2127.00          NaN          NaN          NaN
      2128.00          NaN          NaN          NaN
      2129.00          NaN          NaN          NaN
      2130.00          NaN          NaN          NaN
      2131.00          NaN          NaN          NaN
      2132.00          NaN          NaN          NaN
      2133.00          NaN          NaN          NaN
      2134.00          NaN          NaN          NaN
      2135.00          NaN          NaN          NaN
      2136.00          NaN          NaN          NaN
      2137.00          NaN          NaN          NaN
      2138.00          NaN          NaN          NaN
      2139.00          NaN          NaN          NaN
      2140.00          NaN          NaN          NaN
      2141.00          NaN          NaN          NaN
      2142.00          NaN          NaN          NaN
      2143.00          NaN          NaN          NaN
      2144.00          NaN          NaN          NaN
      2145.00          NaN          NaN          NaN
      2146.00          NaN          NaN          NaN
      2147.00          NaN          NaN          NaN
      2148.00          NaN          NaN          NaN
      2149.00          NaN          NaN          NaN
      2150.00          NaN          NaN          NaN
      2151.00          NaN          NaN          NaN
      2152.00          NaN          NaN          NaN
      2153.00          NaN          NaN          NaN
      2154.00          NaN          NaN          NaN
      2155.00          NaN          NaN          NaN
      2156.00          NaN          NaN          NaN
      2157.00          NaN          NaN          NaN
      2158.00          NaN          NaN          NaN
      2159.00          NaN          NaN          NaN
      2160.00          NaN          NaN          NaN
      2161.00          NaN          NaN          NaN
      2162.00          NaN          NaN          NaN
      2163.00          NaN          NaN          NaN
      2164.00          NaN          NaN          NaN
      2165.00          NaN          NaN          NaN
      2166.00          NaN          NaN          NaN
      2167.00          NaN          NaN          NaN
      2168.00          NaN          NaN          NaN
      2169.00          NaN          NaN          NaN
      2170.00          NaN          NaN          NaN
      2171.00          NaN          NaN          NaN
      2172.00          NaN          NaN          NaN
      2173.00          NaN          NaN          NaN
      2174.00          NaN          NaN          NaN
      2175.00          NaN          NaN          NaN
      2176.00          NaN          NaN          NaN
      2177.00          NaN          NaN          NaN
      2178.00          NaN          NaN          NaN
      2179.00          NaN          NaN          NaN
      2180.00          NaN          NaN          NaN
      2181.00          NaN          NaN          NaN
      2182.00          NaN          NaN          NaN
      2183.00          NaN          NaN          NaN
      2184.00          NaN          NaN          NaN
      2185.00          NaN          NaN          NaN
      2186.00          NaN          NaN          NaN
      2187.00          NaN          NaN          NaN
      2188.00          NaN          NaN          NaN
      2189.00          NaN          NaN          NaN
      2190.00          NaN          NaN          NaN
      2191.00          NaN          NaN          NaN
      2192.00          NaN          NaN          NaN
      2193.00          NaN          NaN          NaN
      2194.00          NaN          NaN          NaN
      2195.00          NaN          NaN          NaN
      2196.00          NaN          NaN          NaN
      2197.00          NaN          NaN          NaN
      2198.00          NaN          NaN          NaN
      2199.00          NaN          NaN          NaN
      2200.00          NaN          NaN          NaN
      2201.00          NaN          NaN          NaN
      2202.00          NaN          NaN          NaN
      2203.00          NaN          NaN          NaN
      2204.00          NaN          NaN          NaN
      2205.00          NaN          NaN          NaN
      2206.00          NaN          NaN          NaN
      2207.00          NaN          NaN          NaN
      2208.00          NaN          NaN          NaN
      2209.00          NaN          NaN          NaN
      2210.00          NaN          NaN          NaN
      2211.00          NaN          NaN          NaN
      2212.00          NaN          NaN          NaN
      2213.00          NaN          NaN          NaN
      2214.00          NaN          NaN          NaN
      2215.00          NaN          NaN          NaN
      2216.00          NaN          NaN          NaN
      2217.00          NaN          NaN          NaN
      2218.00          NaN          NaN          NaN
      2219.00          NaN          NaN          NaN
      2220.00          NaN          NaN          NaN
      2221.00          NaN          NaN          NaN
      2222.00          NaN          NaN          NaN
      2223.00          NaN          NaN          NaN
      2224.00          NaN          NaN          NaN
      2225.00          NaN          NaN          NaN
      2226.00          NaN          NaN          NaN
      2227.00          NaN          NaN          NaN
      2228.00          NaN          NaN          NaN
      2229.00          NaN          NaN          NaN
      2230.00          NaN          NaN          NaN
      2231.00          NaN          NaN          NaN
      2232.00          NaN          NaN          NaN
      2233.00          NaN          NaN          NaN
      2234.00          NaN          NaN          NaN
      2235.00          NaN          NaN          NaN
      2236.00          NaN          NaN          NaN
      2237.00          NaN          NaN          NaN
      2238.00          NaN          NaN          NaN
      2239.00          NaN          NaN          NaN
      2240.00          NaN          NaN          NaN
      2241.00          NaN          NaN          NaN
      2242.00          NaN          NaN          NaN
      2243.00          NaN          NaN          NaN
      2244.00          NaN          NaN          NaN
      2245.00          NaN          NaN          NaN
      2246.00          NaN          NaN          NaN
      2247.00          NaN          NaN          NaN
      2248.00          NaN          NaN          NaN
      2249.00          NaN          NaN          NaN
      2250.00          NaN          NaN          NaN
      2251.00          NaN          NaN          NaN
      2252.00          NaN          NaN          NaN
      2253.00          NaN          NaN          NaN
      2254.00          NaN          NaN          NaN
      2255.00          NaN          NaN          NaN
      2256.00          NaN          NaN          NaN
      2257.00          NaN          NaN          NaN
      2258.00          NaN          NaN          NaN
      2259.00          NaN          NaN          NaN
      2260.00          NaN          NaN          NaN
      2261.00          NaN          NaN          NaN
      2262.00          NaN          NaN          NaN
      2263.00          NaN          NaN          NaN
      2264.00          NaN          NaN          NaN
      2265.00          NaN          NaN          NaN
      2266.00          NaN          NaN          NaN
      2267.00          NaN          NaN          NaN
      2268.00          NaN          NaN          NaN
      2269.00          NaN          NaN          NaN
      2270.00          NaN          NaN          NaN
      2271.00          NaN          NaN          NaN
      2272.00          NaN          NaN          NaN
      2273.00          NaN          NaN          NaN
      2274.00          NaN          NaN          NaN
      2275.00          NaN          NaN          NaN
      2276.00          NaN          NaN          NaN
      2277.00          NaN          NaN          NaN
      2278.00          NaN          NaN          NaN
      2279.00          NaN          NaN          NaN
      2280.00          NaN          NaN          NaN
      2281.00          NaN          NaN          NaN
      2282.00          NaN          NaN          NaN
      2283.00          NaN          NaN          NaN
      2284.00          NaN          NaN          NaN
      2285.00          NaN          NaN          NaN
      2286.00          NaN          NaN          NaN
      2287.00          NaN          NaN          NaN
      2288.00          NaN          NaN          NaN
      2289.00          NaN          NaN          NaN
      2290.00          NaN          NaN          NaN
      2291.00          NaN          NaN          NaN
      2292.00          NaN          NaN          NaN
      2293.00          NaN          NaN          NaN
      2294.00          NaN          NaN          NaN
      2295.00          NaN          NaN          NaN
      2296.00          NaN          NaN          NaN
      2297.00          NaN          NaN          NaN
      2298.00          NaN          NaN          NaN
      2299.00          NaN          NaN          NaN
      2300.00          NaN          NaN          NaN
      2301.00          NaN          NaN          NaN
      2302.00          NaN          NaN          NaN
      2303.00          NaN          NaN          NaN
      2304.00          NaN          NaN          NaN
      2305.00          NaN          NaN          NaN
      2306.00          NaN          NaN          NaN
      2307.00          NaN          NaN          NaN
      2308.00          NaN          NaN          NaN
      2309.00          NaN          NaN          NaN
      2310.00          NaN          NaN          NaN
      2311.00          NaN          NaN          NaN
      2312.00          NaN          NaN          NaN
      2313.00          NaN          NaN          NaN
      2314.00          NaN          NaN          NaN
      2315.00          NaN          NaN          NaN
      2316.00          NaN          NaN          NaN
      2317.00          NaN          NaN          NaN
      2318.00          NaN          NaN          NaN
      2319.00          NaN          NaN          NaN
      2320.00          NaN          NaN          NaN
      2321.00          NaN          NaN          NaN
      2322.00          NaN          NaN          NaN
      2323.00          NaN          NaN          NaN
      2324.00          NaN          NaN          NaN
      2325.00          NaN          NaN          NaN
      2326.00          NaN          NaN          NaN
      2327.00          NaN          NaN          NaN
      2328.00          NaN          NaN          NaN
      2329.00          NaN          NaN          NaN
      2330.00          NaN          NaN          NaN
      2331.00          NaN          NaN          NaN
      2332.00          NaN          NaN          NaN
      2333.00          NaN          NaN          NaN
      2334.00          NaN          NaN          NaN
      2335.00          NaN          NaN          NaN
      2336.00          NaN          NaN          NaN
      2337.00          NaN          NaN          NaN
      2338.00          NaN          NaN          NaN
      2339.00          NaN          NaN          NaN
      2340.00          NaN          NaN          NaN
      2341.00          NaN          NaN          NaN
      2342.00          NaN          NaN          NaN
      2343.00          NaN          NaN          NaN
      2344.00          NaN          NaN          NaN
      2345.00          NaN          NaN          NaN
      2346.00          NaN          NaN          NaN
      2347.00          NaN          NaN          NaN
      2348.00          NaN          NaN          NaN
      2349.00          NaN          NaN          NaN
      2350.00          NaN          NaN          NaN
      2351.00          NaN          NaN          NaN
      2352.00          NaN          NaN          NaN
      2353.00          NaN          NaN          NaN
      2354.00          NaN          NaN          NaN
      2355.00          NaN          NaN          NaN
      2356.00          NaN          NaN          NaN
      2357.00          NaN          NaN          NaN
      2358.00          NaN          NaN          NaN
      2359.00          NaN          NaN          NaN
      2360.00          NaN          NaN          NaN
      2361.00          NaN          NaN          NaN
      2362.00          NaN          NaN          NaN
      2363.00          NaN          NaN          NaN
      2364.00          NaN          NaN          NaN
      2365.00          NaN          NaN          NaN
      2366.00          NaN          NaN          NaN
      2367.00          NaN          NaN          NaN
      2368.00          NaN          NaN          NaN
      2369.00          NaN          NaN          NaN
      2370.00          NaN          NaN          NaN
      2371.00          NaN          NaN          NaN
      2372.00          NaN          NaN          NaN
      2373.00          NaN          NaN          NaN
      2374.00          NaN          NaN          NaN
      2375.00          NaN          NaN          NaN
      2376.00          NaN          NaN          NaN
      2377.00          NaN          NaN          NaN
      2378.00          NaN          NaN          NaN
      2379.00          NaN          NaN          NaN
      2380.00          NaN          NaN          NaN
      2381.00          NaN          NaN          NaN
      2382.00          NaN          NaN          NaN
      2383.00          NaN          NaN          NaN
      2384.00          NaN          NaN          NaN
      2385.00          NaN          NaN          NaN
      2386.00          NaN          NaN          NaN
      2387.00          NaN          NaN          NaN
      2388.00          NaN          NaN          NaN
      2389.00          NaN          NaN          NaN
      2390.00          NaN          NaN          NaN
      2391.00          NaN          NaN          NaN
      2392.00          NaN          NaN          NaN
      2393.00          NaN          NaN          NaN
      2394.00          NaN          NaN          NaN
      2395.00          NaN          NaN          NaN
      2396.00          NaN          NaN          NaN
      2397.00          NaN          NaN          NaN
      2398.00          NaN          NaN          NaN
      2399.00          NaN          NaN          NaN
      2400.00          NaN          NaN          NaN
      2401.00          NaN          NaN          NaN
      2402.00          NaN          NaN          NaN
      2403.00          NaN          NaN          NaN
      2404.00          NaN          NaN          NaN
      2405.00          NaN          NaN          NaN
      2406.00          NaN          NaN          NaN
      2407.00          NaN          NaN          NaN
      2408.00          NaN          NaN          NaN
      2409.00          NaN          NaN          NaN
      2410.00          NaN          NaN          NaN
      2411.00          NaN          NaN          NaN
      2412.00          NaN          NaN          NaN
      2413.00          NaN          NaN          NaN
      2414.00          NaN          NaN          NaN
      2415.00          NaN          NaN          NaN
      2416.00          NaN          NaN          NaN
      2417.00          NaN          NaN          NaN
      2418.00          NaN          NaN          NaN
      2419.00          NaN          NaN          NaN
      2420.00          NaN          NaN          NaN
      2421.00          NaN          NaN          NaN
      2422.00          NaN          NaN          NaN
      2423.00          NaN          NaN          NaN
      2424.00          NaN          NaN          NaN
      2425.00          NaN          NaN          NaN
      2426.00          NaN          NaN          NaN
      2427.00          NaN          NaN          NaN
      2428.00          NaN          NaN          NaN
      2429.00          NaN          NaN          NaN
      2430.00          NaN          NaN          NaN
      2431.00          NaN          NaN          NaN
      2432.00          NaN          NaN          NaN
      2433.00          NaN          NaN          NaN
      2434.00          NaN          NaN          NaN
      2435.00          NaN          NaN          NaN
      2436.00          NaN          NaN          NaN
      2437.00          NaN          NaN          NaN
      2438.00          NaN          NaN          NaN
      2439.00          NaN          NaN          NaN
      2440.00          NaN          NaN          NaN
      2441.00          NaN          NaN          NaN
      2442.00          NaN          NaN          NaN
      2443.00          NaN          NaN          NaN
      2444.00          NaN          NaN          NaN
      2445.00          NaN          NaN          NaN
      2446.00          NaN          NaN          NaN
      2447.00          NaN          NaN          NaN
      2448.00          NaN          NaN          NaN
      2449.00          NaN          NaN          NaN
      2450.00          NaN          NaN          NaN
      2451.00          NaN          NaN          NaN
      2452.00          NaN          NaN          NaN
      2453.00          NaN          NaN          NaN
      2454.00          NaN          NaN          NaN
      2455.00          NaN          NaN          NaN
      2456.00          NaN          NaN          NaN
      2457.00          NaN          NaN          NaN
      2458.00          NaN          NaN          NaN
      2459.00          NaN          NaN          NaN
      2460.00          NaN          NaN          NaN
      2461.00          NaN          NaN          NaN
      2462.00          NaN          NaN          NaN
      2463.00          NaN          NaN          NaN
      2464.00          NaN          NaN          NaN
      2465.00          NaN          NaN          NaN
      2466.00          NaN          NaN          NaN
      2467.00          NaN          NaN          NaN
      2468.00          NaN          NaN          NaN
      2469.00          NaN          NaN          NaN
      2470.00          NaN          NaN          NaN
      2471.00          NaN          NaN          NaN
      2472.00          NaN          NaN          NaN
      2473.00          NaN          NaN          NaN
      2474.00          NaN          NaN          NaN
      2475.00          NaN          NaN          NaN
      2476.00          NaN          NaN          NaN
      2477.00          NaN          NaN          NaN
      2478.00          NaN          NaN          NaN
      2479.00          NaN          NaN          NaN
      2480.00          NaN          NaN          NaN
      2481.00          NaN          NaN          NaN
      2482.00          NaN          NaN          NaN
      2483.00          NaN          NaN          NaN
      2484.00          NaN          NaN          NaN
      2485.00          NaN          NaN          NaN
      2486.00          NaN          NaN          NaN
      2487.00          NaN          NaN          NaN
      2488.00          NaN          NaN          NaN
      2489.00          NaN          NaN          NaN
      2490.00          NaN          NaN          NaN
      2491.00          NaN          NaN          NaN
      2492.00          NaN          NaN          NaN
      2493.00          NaN          NaN          NaN
      2494.00          NaN          NaN          NaN
      2495.00          NaN          NaN          NaN
      2496.00          NaN          NaN          NaN
      2497.00          NaN          NaN          NaN
      2498.00          NaN          NaN          NaN
      2499.00          NaN          NaN          NaN
      2500.00          NaN          NaN          NaN
      2501.00          NaN          NaN          NaN
      2502.00          NaN          NaN          NaN
      2503.00          NaN          NaN          NaN
      2504.00          NaN          NaN          NaN
      2505.00          NaN          NaN          NaN
      2506.00          NaN          NaN          NaN
      2507.00          NaN          NaN          NaN
      2508.00          NaN          NaN          NaN
      2509.00          NaN          NaN          NaN
      2510.00          NaN          NaN          NaN
      2511.00          NaN          NaN          NaN
      2512.00          NaN          NaN          NaN
      2513.00          NaN          NaN          NaN
      2514.00          NaN          NaN          NaN
      2515.00          NaN          NaN          NaN
      2516.00          NaN          NaN          NaN
      2517.00          NaN          NaN          NaN
      2518.00          NaN          NaN          NaN
      2519.00          NaN          NaN          NaN
      2520.00          NaN          NaN          NaN
      2521.00          NaN          NaN          NaN
      2522.00          NaN          NaN          NaN
      2523.00          NaN          NaN          NaN
      2524.00          NaN          NaN          NaN
      2525.00          NaN          NaN          NaN
      2526.00          NaN          NaN          NaN
      2527.00          NaN          NaN          NaN
      2528.00          NaN          NaN          NaN
      2529.00          NaN          NaN          NaN
      2530.00          NaN          NaN          NaN
      2531.00          NaN          NaN          NaN
      2532.00          NaN          NaN          NaN
      2533.00          NaN          NaN          NaN
      2534.00          NaN          NaN          NaN
      2535.00          NaN          NaN          NaN
      2536.00          NaN          NaN          NaN
      2537.00          NaN          NaN          NaN
      2538.00          NaN          NaN          NaN
      2539.00          NaN          NaN          NaN
      2540.00          NaN          NaN          NaN
      2541.00          NaN          NaN          NaN
      2542.00          NaN          NaN          NaN
      2543.00          NaN          NaN          NaN
      2544.00          NaN          NaN          NaN
      2545.00          NaN          NaN          NaN
      2546.00          NaN          NaN          NaN
      2547.00          NaN          NaN          NaN
      2548.00          NaN          NaN          NaN
      2549.00          NaN          NaN          NaN
      2550.00          NaN          NaN          NaN
      2551.00          NaN          NaN          NaN
      2552.00          NaN          NaN          NaN
      2553.00          NaN          NaN          NaN
      2554.00          NaN          NaN          NaN
      2555.00          NaN          NaN          NaN
      2556.00          NaN          NaN          NaN
      2557.00          NaN          NaN          NaN
      2558.00          NaN          NaN          NaN
      2559.00          NaN          NaN          NaN
      2560.00          NaN          NaN          NaN
      2561.00          NaN          NaN          NaN
      2562.00          NaN          NaN          NaN
      2563.00          NaN          NaN          NaN
      2564.00          NaN          NaN          NaN
      2565.00          NaN          NaN          NaN
      2566.00          NaN          NaN          NaN
      2567.00          NaN          NaN          NaN
      2568.00          NaN          NaN          NaN
      2569.00          NaN          NaN          NaN
      2570.00          NaN          NaN          NaN
      2571.00          NaN          NaN          NaN
      2572.00          NaN          NaN          NaN
      2573.00          NaN          NaN          NaN
      2574.00          NaN          NaN          NaN
      2575.00          NaN          NaN          NaN
      2576.00          NaN          NaN          NaN
      2577.00          NaN          NaN          NaN
      2578.00          NaN          NaN          NaN
      2579.00          NaN          NaN          NaN
      2580.00          NaN          NaN          NaN
      2581.00          NaN          NaN          NaN
      2582.00          NaN          NaN          NaN
      2583.00          NaN          NaN          NaN
      2584.00          NaN          NaN          NaN
      2585.00          NaN          NaN          NaN
      2586.00          NaN          NaN          NaN
      2587.00          NaN          NaN          NaN
      2588.00          NaN          NaN          NaN
      2589.00          NaN          NaN          NaN
      2590.00          NaN          NaN          NaN
      2591.00          NaN          NaN          NaN
      2592.00          NaN          NaN          NaN
      2593.00          NaN          NaN          NaN
